concat_scientificName	unique_geo
Anatopynia UNKNOWN_NULL	2
Anatrytone Anatrytone logan	2
Anaxipha columbiana	2
Anaxipha delicatula	2
Ancanthmyops latipes	2
Ancepaspis edentata	2
Ancepaspis tridentata	2
Anchidelphax havanensis	2
Ancistrocerus bustamente	2
Ancistrocerus tuberculocephalus	2
Ancylandrena koebelei	2
Ancylis Ancylis carbonana	2
Ancylis Ancylis mediofasciana	2
Ancylis Ancylis mira	2
Ancylis Ancylis nr. subaequana	2
Ancylis Ancylis nubeculana	2
Ancylis Ancylis sp. nr. subaequana	2
Ancylis comptana	2
Ancylis myrtillana	2
Ancylis platanana	2
Ancylis simuloides	2
Ancylis spireaefoliana	2
Andaniopsis nordlandica	2
Andaspis mackieana	2
Andrena aculeata	2
Andrena alceae	2
Andrena apasta	2
Andrena bocensis	2
Andrena brooksi	2
Andrena caliginosa	2
Andrena chaparralensis	2
Andrena convallaria	2
Andrena dapsilis	2
Andrena declinis	2
Andrena deserticola	2
Andrena dreisbachorum	2
Andrena furva	2
Andrena gnaphalii	2
Andrena irana	2
Andrena labergei	2
Andrena lamelliterga	2
Andrena lauracea	2
Andrena limnanthis	2
Andrena macswaini	2
Andrena mendica	2
Andrena micheneriana	2
Andrena miniata	2
Andrena obscuripennis	2
Andrena optanda	2
Andrena parilis	2
Andrena sp. 1	2
Andrena submaura	2
Andrena toralis	2
Andrena vespertina	2
Andrena vicinasm	2
Andrenosoma ridingsii	2
Andricus operator	2
Andricus perdens	2
Andricus quercuscalifornica	2
Andricus quercuscornigera	2
Andricus quercusoperator	2
Andricus seminator	2
Andrimus murrayi	2
Aneflus sonoranus	2
Anelosimus octavius	2
Anergates atratulus	2
Aneurus simplex	2
Anevrina curvinervis	2
Angarotipula illustris	2
Angulanus incisurus	2
Angustia pallens	2
Anhimella contrahens	2
Anicetus annulatus	2
Anicetus UNKNOWN_NULL	2
Anillinus fortis	2
Anillinus stephani	2
Anisaspis tuberculata	2
Anisepyris williamsi	2
Anisia flaveola	2
Anisococcus didymus	2
Anisocyrta UNKNOWN_NULL	2
Anisodactylus amaroides	2
Anisodactylus Anisodactylus agricola	2
Anisodactylus Anisodactylus amaroides	2
Anisodactylus harpaloides	2
Anisodactylus rudis	2
Anisomorpha buprestoides	2
Anisostena nigrita	2
Anisostyllus gillettei	2
Anisota Anisota oslari	2
Anisota Anisota virginiensis	2
Anisoticta Anisoticta borealis	2
Anisotoma amica	2
Aniulus impressus	2
Annaphila Annaphila decia	2
Annaphila astrologa	2
Annaphila diva	2
Annaphila divinula	2
Anodocheilus francescae	2
Anodocheilus villae	2
Anodonta nuttalliana	2
Anoecia cornicola	2
Anomala amphicoma	2
Anomala guatemalena	2
Anomala hardyorum	2
Anomala kanei	2
Anomala nigropicta	2
Anomala sticticoptera	2
Anomala vidua	2
Anomalini UNKNOWN_NULL	2
Anomalocera patersoni	2
Anomalochrysa debilis	2
Anomalochrysa fulvescens	2
Anomalochrysa maclachlani	2
Anomalon arizonicum	2
Anomaloptera schwarzi	2
Anombrocheir bifurcata	2
Anomia UNKNOWN_NULL	2
Anomiopsyllus novomexicanensis	2
Anomiopsyllus nudata	2
Anomoea flavokansiensis	2
Anomotaenia UNKNOWN_NULL	2
Anoncia leucoritis	2
Anoncia UNKNOWN_NULL	2
Anoncus celator	2
Anonyx lilljeborgii	2
Anonyx nugax	2
Anopheles barberi	2
Anopina silvertonana	2
Anoplischius maculicollis	2
Anoplius amethystinus	2
Anoplius atrox	2
Anoplodactylus erectus	2
Anoplodactylus viridintestinalis	2
Anoplodera vagans	2
Anoplodonta nigrirostris	2
Anoplogaster UNKNOWN_NULL	2
Anorostoma maculatum	2
Anoscopus albifrons	2
Anoscopus UNKNOWN_NULL	2
Anotopterus pharao	2
Antaeotricha lindseyi	2
Antarcturus hirsutus	2
Antennarius ocellatus	2
Antepirrhoe atrifasciata	2
Antepirrhoe semiatrata	2
Anterastria UNKNOWN_NULL	2
Anteris UNKNOWN_NULL	2
Anthalia bulbosa	2
Anthanassa argentea	2
Anthanassa drusilla	2
Anthaxia caseyi	2
Anthedonia compta	2
Anthelococcus simondsi	2
Anthemurgus passiflorae	2
Antherophagus suturalis	2
Anthia limbata	2
Anthicus Anthicus coracinus	2
Anthicus basimacula	2
Anthicus flavicans	2
Anthicus haldemani	2
Anthicus praeceps	2
Anthicus rufulus	2
Anthidiellum apicale nr.	2
Anthidiellum xilitlense	2
Anthidium hallinani	2
Anthidium quetzalcoatli	2
Anthodioctes agnatus	2
Anthodioctes gualanense	2
Anthonomus californiensis	2
Anthonomus canoides	2
Anthonomus miaephonus	2
Anthonomus peninsularis	2
Anthonomus stolatus	2
Anthonomus subguttatus	2
Anthonomus suturalis	2
Anthophila fabriciana	2
Anthophila pariana	2
Anthophora incerta	2
Anthophora timberlakei	2
Anthophora urbana urbana	2
Anthophora ursina simillima	2
Anthophorula asteris	2
Anthophorula gracilicornis	2
Anthophorula morula	2
Anthophorula oaxacana	2
Anthophorula pallidicornis	2
Anthophorula rozeni	2
Anthophorula varleyi	2
Anthrax picea	2
Anthrenus castaneae	2
Anthrenus museorum	2
Anthrenus varius	2
Anticheta borealis	2
Anticheta johnsoni	2
Anticheta UNKNOWN_NULL	2
Antispila freemani	2
Antispila voraginella	2
Antocha obtusa	2
Antrodiaetus apachecus	2
Antrodiaetus occultus	2
Antrodiaetus robustus	2
Anuractonus UNKNOWN_NULL	2
Anurida maritima	2
Anycles cupreus	2
Anyphaena gertschi	2
Anyphaena gibboides	2
Anyphaena rita	2
Anystis UNKNOWN_NULL	2
Aonidomytilus incisus	2
Aoplus altercator	2
Aoplus UNKNOWN_NULL	2
Aoroides nahili	2
Apachekolos crinita	2
Apallates dissidens	2
Apallates ochripes	2
Apamea acera	2
Apamea Apamea cariosa	2
Apamea Apamea nigrior	2
Apamea Apamea verbascoides	2
Apamea apamiformis	2
Apamea atriclava	2
Apamea atrosuffusa	2
Apamea cariosa	2
Apamea cuculliformis	2
Apamea finitima	2
Apamea nigrior	2
Apamea scoparia	2
Apamea unita	2
Apamea vulgaris	2
Apanteles mamitus	2
Apanteles milleri	2
Apantesis Apantesis nevadensis	2
Apantesis carlotta	2
Apantesis proxima	2
Apatania chasica	2
Apateticus bracteata	2
Apateticus crocatus	2
Apechthis annulicornis	2
Apenes Apenes opacus	2
Apenes lucidulus	2
Aphaenogaster punctaticeps	2
Aphaereta dipterica	2
Aphalara dentata	2
Aphalara manitobaensis	2
Aphalara simila	2
Aphalaroida UNKNOWN_NULL	2
Aphaniosoma frontatum	2
Aphelaspis subditas	2
Aphelaspis UNKNOWN_NULL	2
Aphelinus gossypii	2
Aphelinus prociphili	2
Aphelinus subflavescens group	2
Aphelonema bivittata	2
Aphelonema nigriviridia	2
Aphelopus varicornis	2
Aphelosternus interstitialis	2
Aphidius amelanchieri	2
Aphidius aquilus	2
Aphidius avenae	2
Aphidius ribis	2
Aphidius salicis	2
Aphidounguis mali	2
Aphilanthops hispidus	2
Aphilanthops subfrigidus	2
Aphileta Aphileta misera	2
Aphis acrita	2
Aphis amaranthi	2
Aphis astericola	2
Aphis aurantii	2
Aphis baccharicola	2
Aphis chetansapa	2
Aphis crassicauda	2
Aphis cytosorum	2
Aphis equiseticola	2
Aphis gerardiae	2
Aphis idaei	2
Aphis intybi	2
Aphis manitobensis	2
Aphis oregonensis	2
Aphis ornata	2
Aphis urticata	2
Aphis valerianae	2
Aphodinae unk.	2
Aphodinae UNKNOWN_NULL	2
Aphodius Aphodius erraticus	2
Aphodius Aphodius opacus	2
Aphodius carpinterius	2
Aphodius femoralis	2
Aphodius fuliginosus	2
Aphodius hamatus	2
Aphodius mexicanus	2
Aphodius pardalis	2
Aphodius ruficlarus	2
Aphodius snowi	2
Aphodius tuberosus	2
Aphonus UNKNOWN_NULL	2
Aphria ocypterata	2
Aphricus californicus	2
Aphrophora parallela	2
Aphycomorpha araucariae	2
Apilocrocis pimalis	2
Apinocis blandita	2
Apiocera arena	2
Apiocera barri	2
Apiocera chiltonae	2
Apiocera hamata	2
Apioceridae unk.	2
Apion herculanum	2
Aplanus albidus	2
Aplanus pauperculus	2
Aplanusiella californiensis	2
Aplastus arizonicus	2
Aplastus cylindricus	2
Aplastus scabripennis	2
Aplectana UNKNOWN_NULL	2
Aplocera Aplocera plagiata	2
Apobaetis UNKNOWN_NULL	2
Apocephalus albipetrensis	2
Apocephalus analis	2
Apocephalus aquilonius	2
Apocephalus brunneiventris	2
Apocephalus diffusus	2
Apocephalus fulleri	2
Apocephalus pollocki	2
Apocephalus reflexus	2
Apocephalus sp_42	2
Apocephalus wallerae	2
Apocephalus wilki	2
Apocrypta UNKNOWN_NULL	2
Apoda Apoda biguttata	2
Apoda Apoda y-inversum	2
Apoda y-inversa	2
Apodemia Apodemia sp.	2
Apodemia mejicanus	2
Apodichthys flavidus	2
Apoecilus UNKNOWN_NULL	2
Apollophanes punctipes	2
Apomyelois bistriatella	2
Aporus luxus	2
Apotomis Apotomis deceptana	2
Apotomis Apotomis funerea	2
Apotomis Apotomis sp.	2
Apotomis Apotomis tertiana	2
Apotomops Apotomops wellingtoniana	2
Apotrepus densicollis	2
Appalachioria falcifera	2
Appalachioria n.sp. 1	2
Appalachioria UNKNOWN_NULL	2
Apristus Apristus laticollis	2
Apristus constrictus	2
Aproaerema anthyllidella	2
Aprostocetus diplosidis	2
Aprostocetus esurus	2
Aprostocetus strobilus	2
Apseudomorpha UNKNOWN_NULL	2
Apteraliplus Apteraliplus parvulus	2
Apteroloma tenuicorne	2
Apteromechus ferratus	2
Apteromyia claviventris	2
Apterostigma jtl018	2
Apterothrips secticornis	2
Aptopus rugiceps	2
Aptostichus UNKNOWN_NULL	2
Arachnis Arachnis apachea	2
Arachnis Arachnis aulaea	2
Arachnis citra	2
Arachnis UNKNOWN_NULL	2
Arachnospila arcta	2
Arachnospila UNKNOWN_NULL	2
Aracopidius monachus	2
Aradus basalis	2
Aradus concinnus	2
Aradus evermanni	2
Aradus intermedius	2
Aradus parvicornis	2
Aradus serratus	2
Aradus tuberculifer	2
Araeodontia isabellae	2
Araeoschizus airmeti	2
Araeoschizus apachenis	2
Araeoschizus hystrix	2
Araeoschizus sulcicollis	2
Araneidae UNKNOWN_NULL	2
Araneus andrewsi	2
Araneus Araneus nordmanni	2
Araneus Araneus saevus	2
Araneus Araneus trifolium	2
Araneus bispinosus	2
Araneus chiapas	2
Araneus gadus	2
Araneus marrmoreus	2
Araneus quadratus	2
Araneus yukon	2
Araniella cucurbitina	2
Araphura breviaria	2
Archaeopelma tropeotergum	2
Archips Archips negundana	2
Archips Archips nr. argyrospila	2
Archips Archips purpurana	2
Architectonica nobilis	2
Archodontes melanopus	2
Archytas aterrima	2
Archytas californiae	2
Arctocorisa lawsoni	2
Arctorthezia UNKNOWN_NULL	2
Ardistomis obliquata	2
Arenetra nigrita	2
Arenigena albiseta	2
Arenivaga genitalis	2
Arenivaga hopkinsorum	2
Arenivaga investigata	2
Arenivaga sequoia	2
Arethaea arachnopyga	2
Areva trigemmis	2
Arge arida	2
Arge spiculata	2
Argentostiria koebelei	2
Argia bipunctulara	2
Argia extranea	2
Argilloecia UNKNOWN_NULL	2
Argis alaskensis	2
Argochrysis armilla	2
Argogorytes nigrifrons	2
Argopecten gibbus	2
Argyra robusta	2
Argyresthia Argyresthia conjugella	2
Argyresthia pruniella	2
Argyrodes projiciens	2
Argyrodes rostratus	2
Argyrogramma basigera	2
Argyrostrotis anilis	2
Argyrostrotis diffundens	2
Argyrotaenia Argyrotaenia mariana	2
Argyrotaenia Argyrotaenia velutinana	2
Argyrotaenia provana	2
Argyrotaenia quadrifasciana	2
Arhaphe breviata	2
Arhopalus Arhopalus rusticus	2
Arhyssus rubrovenosus	2
Arhyssus schaeferi	2
Arhythomorhynchus UNKNOWN_NULL	2
Ariadna montana	2
Aridia compressa	2
Arilus depressicollis	2
Aristaeomorpha foliacea	2
Aristostomias grimaldii	2
Aristotelia argentifera	2
Aristotelia Aristotelia fungivorella	2
Aristotelia intermediella	2
Aristotelia sp. undet. 1	2
Aritranis director	2
Arizonapsallus stonedahli	2
Armalia texanus	2
Armases magdalenense	2
Armases miersii	2
Arphia granulata	2
Arta olivalis	2
Artemia salina	2
Arthrocephalus lotoris	2
Arthrocnodax UNKNOWN_NULL	2
Arthromacra UNKNOWN_NULL	2
Artipus floridanus	2
Arundanus crumbi	2
Arundanus rubralineus	2
Arytaina amorphae	2
Arytaina spartiophila	2
Asaphes UNKNOWN_NULL	2
Asaphidion alaskanum	2
Asaphis deflorata	2
Ascalapha Ascalapha odorata	2
Ascidia UNKNOWN_NULL	2
Ascius triangularis	2
Ascogaster provancheri	2
Asellus UNKNOWN_NULL	2
Aseptis Aseptis pseudolichena	2
Aseptis Aseptis serrula	2
Aseptis Aseptis susquesa	2
Aseptis perfumosa	2
Aseptis susquesa	2
Ashmeadiella bucconis denticulata	2
Ashmeadiella rhodgnatha	2
Ashmeadiella stevensi	2
Asidina furcata	2
Asidina rugicollis	2
Asidopsis quadricollis	2
Asidopsis UNKNOWN_NULL	2
Asindulum montanum	2
Aspathines aeneus	2
Aspiculuris UNKNOWN_NULL	2
Aspidiotus comstocki	2
Aspitates orciferaria	2
Astacilla bispinata	2
Astaena UNKNOWN_NULL	2
Asteia beata	2
Asteia nudiseta	2
Astenus cinctus	2
Asterolecanium agavis	2
Asthenolabus UNKNOWN_NULL	2
Asticta victoria	2
Astronesthes gemmifer	2
Astronesthes similus	2
Astrophanes UNKNOWN_NULL	2
Astylopsis Astylopsis sexguttata	2
Astylopsis collaris	2
Asynarchus nigriculus	2
Asynarchus UNKNOWN_NULL	2
Ataenius alternatus	2
Ataenius cognetus	2
Ataenius communis	2
Ataenius complicatus	2
Ataenius confertus	2
Ataenius holopubescens	2
Ataenius usingeri	2
Atalantycha bilineatus	2
Atalantycha dentigera	2
Atalopedes UNKNOWN_NULL	2
Atanus perspicillatus	2
Atanus rubralineus	2
Atanycolus simplex	2
Atanygnathus bicolor	2
Ataxia UNKNOWN_NULL	2
Ateuchus klugi	2
Atherix UNKNOWN_NULL	2
Atherix variegata	2
Athesmia heterolecithodes	2
Atheta brunswickensis	2
Atheta cryptica	2
Atheta curvipennis	2
Atheta remulsa	2
Atheta riparia	2
Athetis tarda	2
Athous acanthus	2
Athous agriotoides	2
Athous arizonicus	2
Athous orvus	2
Athous scissus	2
Athrostictus Athrostictus dispar	2
Athysanella adunca	2
Athysanella aridella	2
Athysanella cursa	2
Athysanella excavata	2
Athysanella incerta	2
Athysanella incongrua	2
Athysanella rata	2
Athysanella robusta	2
Athysanella rostrata	2
Athysanus frigidus	2
Athysanus obsoletus	2
Atissa pygmaea	2
Atlanticus monticola	2
Atlantoserolis vemae	2
Atomoscelis modestus	2
Atomosia melanopogon	2
Atoposmia hemizoniae	2
Atoposmia rubrella	2
Atoposmia segregata	2
Atopsyche sperryi	2
Atrachelus cinereus wygodzinskyi	2
Atractotomus arizonae	2
Atractotomus bicolor	2
Atractotomus iturbide	2
Atractotomus russatus	2
Atrusca UNKNOWN_NULL	2
Atrytone UNKNOWN_NULL	2
Attalus foveiventris	2
Attalus n.sp.	2
Attaphila fungicola	2
Attelabidae UNKNOWN_NULL	2
Attenella margarita	2
Attenuipyga platyrhynchus	2
Attidops cutleri	2
Atya crassa	2
Atylotus tingaureus	2
Atylus levidensus	2
Atylus tridens	2
Atylus UNKNOWN_NULL	2
Atymna distincta	2
Atypoides gertschi	2
Atypoides riversi	2
Auchmobius slevini	2
Augochlora albiceps	2
Augochloropsis sp. 7	2
Augocoris illustris	2
Augyles mundulus	2
Aulacaspis pentagonia	2
Aulacaspis UNKNOWN_NULL	2
Aulacizes nigripennis	2
Aulacorthum UNKNOWN_NULL	2
Aulicus apachei	2
Auplopus inermis	2
Austrotachardia melaleucae	2
Autochloris UNKNOWN_NULL	2
Autochton pseudocellus	2
Autographa buraetica	2
Automeris tridens	2
Autoplusia olivacea	2
Autumnimiris UNKNOWN_NULL	2
Axinopalpus Axinopalpus sp. 3	2
Axiologina UNKNOWN_NULL	2
Axiopsis UNKNOWN_NULL	2
Axymyia furcata	2
Axysta americana	2
Azenia implora	2
Azilia UNKNOWN_NULL	2
Azteca flavigaster	2
Azteca forelii	2
Azteca jtl020	2
Azteca sericeasur	2
Aztecanthidium cuauhtemocum	2
Aztecarina albipes	2
Aztecarpalus Aztecarpalus hemingi	2
Aztecarpalus Aztecarpalus lectocolus	2
Azya orbigera	2
Azygia longa	2
Babia tetraspilota	2
Baccha Baccha elongata	2
Bacillus UNKNOWN_NULL	2
Bactra Bactra verutana	2
Bactra furfurana	2
Bactra verutana	2
Bactridium striolatum	2
Bactrocerus UNKNOWN_NULL	2
Badister Badister ferrugineus	2
Badister parviceps	2
Badister transversus	2
Badonnelia UNKNOWN_NULL	2
Baeoalitriozus diospyri	2
Baeotis hisbon	2
Baetis magnus	2
Baetis rusticans	2
Baetisca carolina	2
Baetodes UNKNOWN_NULL	2
Bagheera kiplingi	2
Bagheera kiplingii	2
Bagisara oula	2
Bagisara tristica	2
Bakerella cornigera	2
Bakerella maculata	2
Balanus amphitrite	2
Balanus reticulatus	2
Balcanocerus chisosus	2
Balclutha caldwelli	2
Balclutha plutonis	2
Balclutha volcanicola	2
Balduza bufo	2
Ballana atridorsum	2
Ballana cuna	2
Ballana languida	2
Balsameda pulverulenta	2
Banasa tepica	2
Banchus Banchus inermis	2
Banchus canadensis	2
Banchus flavescens	2
Bandelia angulata	2
Bandera Bandera virginella	2
Barbara ulteriorana	2
Barela sobrina	2
Barilepis grisea	2
Baris dilatata	2
Barylypa imitata	2
Baryscapus chrysopae	2
Barysomus UNKNOWN_NULL	2
Basiceros floridanum	2
Basilarchia lorquini	2
Basilodes chrysopis	2
Basilodes chrysopsis	2
Bassareus mammifer	2
Bassus annulipes	2
Bassus cinctus	2
Bassus crassicornis	2
Bassus terminatus	2
Bathophilus digitatus	2
Bathophilus metallicus	2
Bathophilus pawneei	2
Bathygyge UNKNOWN_NULL	2
Bathymedon saussurei	2
Bathynectes superba	2
Bathynomus giganteus	2
Bathyphantes Bathyphantes brevipes	2
Bathyphantes Bathyphantes simillimus	2
Bathyphantes pogonias	2
Bathyphantes weyeri	2
Bathypterois bigelowi	2
Bathypterois viridensis	2
Bathysmatophorus oregonensis	2
Batia lunaris	2
Batrisodes denticauda	2
Battaristis nigratomella	2
Battus laodamas	2
Batuliodes UNKNOWN_NULL	2
Batulius setosus	2
Batyle Batyle ignicollis	2
Batyle ignicolle	2
Bdelyropsis bowditchi	2
Bedellia somnulentella	2
Belida chaetoneura	2
Belomicrus cladothricis	2
Belomicrus eriogoni	2
Belvosia unifasciata	2
Bembidini UNKNOWN_NULL	2
Bembidion actuosum	2
Bembidion acutifrons	2
Bembidion assimile	2
Bembidion basicorne	2
Bembidion Bembidion alaskense	2
Bembidion Bembidion arenobilis	2
Bembidion Bembidion arizonae	2
Bembidion Bembidion brevistriatum	2
Bembidion Bembidion consanguineum	2
Bembidion Bembidion contractum	2
Bembidion Bembidion cordatum	2
Bembidion Bembidion farrarae	2
Bembidion Bembidion festivum	2
Bembidion Bembidion grandiceps	2
Bembidion Bembidion henshawi	2
Bembidion Bembidion humboldtense	2
Bembidion Bembidion lenae	2
Bembidion Bembidion manningense	2
Bembidion Bembidion nr. castor	2
Bembidion Bembidion oblongulum	2
Bembidion Bembidion obtusum	2
Bembidion Bembidion praticola	2
Bembidion Bembidion properans	2
Bembidion Bembidion satelles	2
Bembidion Bembidion versutum	2
Bembidion bowditchii	2
Bembidion brachythorax	2
Bembidion brevistriatum	2
Bembidion canadianum	2
Bembidion casta	2
Bembidion clemens	2
Bembidion commotum	2
Bembidion convexulum	2
Bembidion disjuncta	2
Bembidion durangoense	2
Bembidion erasum	2
Bembidion franiae	2
Bembidion fugax	2
Bembidion gebleri	2
Bembidion gordoni	2
Bembidion honestus	2
Bembidion immaturum	2
Bembidion innocuum	2
Bembidion laticeps	2
Bembidion lenae	2
Bembidion macrogonum	2
Bembidion mckinleyi	2
Bembidion mormon	2
Bembidion morulum	2
Bembidion muscicola	2
Bembidion nigrivestis	2
Bembidion obtusum	2
Bembidion pernotum	2
Bembidion properans	2
Bembidion quadratulum	2
Bembidion rapidus	2
Bembidion rolandi	2
Bembidion roosevelti	2
Bembidion rufinum	2
Bembidion sarpedon	2
Bembidion sphaeroderum	2
Bembidion stillaguamish	2
Bembidion sulcipenne	2
Bembidion tigrinum	2
Bembidion trechiforme	2
Bembidion varium	2
Bembidion versutum	2
Bembidion vulpecula	2
Bembidion yukonum	2
Bembix americanus	2
Bembix multipicta	2
Bemlos foresti	2
Bemlos setosus	2
Bemlos tigrinus	2
Benibotarus thoracicus	2
Benjaminiola colorada	2
Bentheuphausia amblyops	2
Berginus pumilus	2
Beris strobli	2
Berninelsonius hyperboreus	2
Berosus Berosus aculeatus	2
Berosus hoplites	2
Berosus styliferus	2
Berytidae unk.	2
Betaeus longidactylus	2
Bezzia glabra	2
Bezzia nobilis	2
Bezzia punctipennis	2
Bibarrambla Bibarrambla allenella	2
Bibiodes UNKNOWN_NULL	2
Bicellaria bisetosa	2
Bicyrtes affinis	2
Bidessonotus UNKNOWN_NULL	2
Billaea trivittata	2
Biocrypta UNKNOWN_NULL	2
Bisnius albionicus	2
Bisnius hesperidum	2
Bisnius zetes	2
Bitoma exarata	2
Bittium eschrichtii	2
Biturix venosata	2
Blaberus UNKNOWN_NULL	2
Blabomma californicum	2
Blacus stelfoxi	2
Bladina fowleri	2
Blaesoxipha atlanis	2
Blaesoxipha falciformis	2
Blaesoxipha reversa	2
Blaiseus chiapasensis	2
Blapstinus castaneus	2
Blapstinus elongatus	2
Blapstinus hospes	2
Blapstinus intermixtus	2
Blapstinus lecontei	2
Blapstinus mexicanus	2
Blapstinus pubescens	2
Blapstinus validus	2
Blapstinus vestitus	2
Blastobasis glandulella	2
Blatella vaga	2
Blatta UNKNOWN_NULL	2
Blauta cribraria	2
Blauta UNKNOWN_NULL	2
Bledius gravidus	2
Bledius ineptus	2
Blepharomyia tibialis	2
Blepharomyia UNKNOWN_NULL	2
Blepyrus schwarzi	2
Blera flukei	2
Blera garretti	2
Blissus barberi	2
Blissus breviusculus	2
Bocchoris UNKNOWN_NULL	2
Boernerina UNKNOWN_NULL	2
Bolbocephalus UNKNOWN_NULL	2
Bolboceras_ obesus	2
Bolbomyia wuorentausi	2
Bolitobius UNKNOWN_NULL	2
Bolitogyrus apicofasciatus	2
Bolitogyrus salvini	2
Bolitophila UNKNOWN_NULL	2
Bolitopunctus UNKNOWN_NULL	2
Bolla clytius	2
Boloria alberta	2
Boloria Boloria acrocnema	2
Bolteria rubropallida	2
Bomb001 UNKNOWN_NULL	2
Bombus natvigi	2
Bombus pennsylvannicus	2
Bombus sylvicola gelidus	2
Bombus terrestris	2
Bombus weisi	2
Bombylius Bombylius pulchellus	2
Bombylius validus	2
Bominae UNKNOWN_NULL	2
Bomolocha Bomolocha atomaria	2
Bomolocha Bomolocha bijugalis	2
Bonetesmus verus	2
Bonneyana caldwelli	2
Bopyroides hippolytes	2
Boraria stricta	2
Borboropora quadriceps	2
Borboropsis puberula	2
Boreocanthon simplex	2
Boreodromia bicolor	2
Boreomysis microps	2
Boreophilia nearctica	2
Boreothrinax UNKNOWN_NULL	2
Bosmina tubicen	2
Bosmina UNKNOWN_NULL	2
Botanophila sericea	2
Bothrasida clathrata	2
Bothriocyrtum californicum	2
Bothriocyrtum UNKNOWN_NULL	2
Bothrophorella nigra	2
Bothrotes tenebrosus	2
Bothynotus johnstoni	2
Bothynotus modestus	2
Brachiacantha albifrons	2
Brachiacantha Brachiacantha quadripunctata	2
Brachiacantha indubitabilis	2
Brachinis tenuicollis	2
Brachinis texanus	2
Brachinus alexiguus	2
Brachinus azureipennis	2
Brachinus Brachinus alexiguus	2
Brachinus Brachinus cordicollis	2
Brachinus Brachinus favicollis	2
Brachinus Brachinus hirsutus	2
Brachinus Brachinus tenuicollis	2
Brachinus Brachinus texanus	2
Brachinus chalchihuitlicue	2
Brachinus cinctipennis	2
Brachinus galactoderes	2
Brachinus janthinipennis	2
Brachinus minutus	2
Brachinus puberulus	2
Brachinus viridipennis	2
Brachinus vulcanoides	2
Brachmia Brachmia fernaldella	2
Brachoria badbranchensis	2
Brachoria calceata	2
Brachoria campcreekensis	2
Brachoria cumberlandmountainensis	2
Brachoria evides	2
Brachoria flammipes	2
Brachoria glendalea	2
Brachoria grapevinensis	2
Brachoria guntermountainensis	2
Brachoria hendrixsoni	2
Brachoria laminata	2
Brachoria ligula	2
Brachoria virginia	2
Brachoria viridicolens	2
Brachycentrus appalachia	2
Brachycentrus spinae	2
Brachycercus UNKNOWN_NULL	2
Brachycerus harrisella	2
Brachycerus UNKNOWN_NULL	2
Brachycoluma UNKNOWN_NULL	2
Brachycybe lecontii	2
Brachydeutera UNKNOWN_NULL	2
Brachygluta abdominalis	2
Brachylampis sanguinicollis	2
Brachyleptura champlaini	2
Brachyleptura pernigra	2
Brachylomia Brachylomia discolor	2
Brachylomia populi	2
Brachylomia thula	2
Brachylomia UNKNOWN_NULL	2
Brachymeria incerta	2
Brachymeria molestae	2
Brachymeria tegularis	2
Brachymyrmex coactus	2
Brachymyrmex jtl010	2
Brachymyrmex musculus_cf	2
Brachymyrmex nebulosus	2
Brachymyrmex obscurior_cf	2
Brachynemurus UNKNOWN_NULL	2
Brachynomada melanantha	2
Brachynomadini UNKNOWN_NULL	2
Brachynrhinus ovatus	2
Brachyogmus ornatus	2
Brachypelma smithi	2
Brachypeplus UNKNOWN_NULL	2
Brachypterolus Brachypterolus pulicarius	2
Brachypterus glomularius	2
Brachys jalapae	2
Brachystola behrensii	2
Brachythops flavens	2
Brackenridgia acostai	2
Bradycellus Bradycellus insulsus	2
Bradycellus Bradycellus politus	2
Bradycellus Bradycellus sp. 10	2
Bradycellus Bradycellus sp. 11	2
Bradycellus Bradycellus sp. 4	2
Bradycellus lugubris	2
Bradycellus politus	2
Bradycellus puncticollis	2
Bradycellus rivalis	2
Bradyrhynchoides UNKNOWN_NULL	2
Brepholoxa heidemanni	2
Brevicoryne fraterna	2
Briggsus bilobatus	2
Brillia retifinis	2
Brochymena near chelonoides	2
Brontes dubius	2
Brothylus conspersus	2
Bruceia hubbardi	2
Bruchomorpha mormo	2
Brumoides blumi	2
Brumoides UNKNOWN_NULL	2
Brunsonia albertana	2
Bryania bipunctata	2
Bryantopsis ensigera	2
Brychius pacificus	2
Bryobia praetiosa	2
Bryobiota bicolor	2
Bryolymnia semifascia	2
Bucculatrix polytita	2
Bucculatrix sexnotata	2
Buenoa pallens	2
Bulia Bulia deducta	2
Buprestis Buprestis lyrata	2
Buprestis consularis	2
Buprestis laeviventris	2
Buprestis rufipes	2
Buprestis viridisuturalis	2
Burksiella UNKNOWN_NULL	2
Busycotypus spiratus	2
Byrrhinus vestitus	2
Bythocheres prominulus	2
Bythocypris UNKNOWN_NULL	2
Byturus Byturus uicolor	2
Cabrulus laberculus	2
Cacama collinaplaga	2
Cacopsylla magna	2
Cacopsylla media	2
Cacopsylla negundinis	2
Cacopsylla notapennis	2
Cacopsylla toolikensis	2
Cactophagus spinolae	2
Cactopinus koebelei	2
Cactopinus sulcifrons	2
Caddo agilis	2
Caddo pepperella	2
Caecianiropsis UNKNOWN_NULL	2
Caenaugochlora costaricensis	2
Caenaugochlora gemmella	2
Caenaugochlora sp. 2	2
Caenaugochlora sp. 3	2
Caenaugochlora sp. 6	2
Caenis candida	2
Caenocara ineptum	2
Caenocara tenuipalpum	2
Caenochrysis parvula	2
Caenurgina UNKNOWN_NULL	2
Cafius femoralis	2
Cafius UNKNOWN_NULL	2
