concat_scientificName	unique_geo
Megachile (Argyropile) sabinensis	1
Megachile (Argyropile) townsendiana	1
Megachile (Chelostomoides) abacula	1
Megachile (Chelostomoides) otomita	1
Megachile (Chelostomoides) quadridentata	1
Megachile (Chelostomoides) reflexa	1
Megachile (Chelostomoides) rugifrons	1
Megachile (Cressoniella) zapoteca	1
Megachile (Dasymegachile) chilensis	1
Megachile (Eutricharaea) rotundata	1
Megachile (Litomegachile) lippiae	1
Megachile (Megachile) umatillensis	1
Megachile (Megachiloides) amica	1
Megachile (Megachiloides) anograe	1
Megachile (Megachiloides) casadae	1
Megachile (Megachiloides) deflexa	1
Megachile (Megachiloides) nevadensis	1
Megachile (Megachiloides) pseudonigra	1
Megachile (Megachiloides) soledadensis	1
Megachile (Melanosarus) nigripennis	1
Megachile (Neochelynia) chichimeca	1
Megachile (Pseudocentron) agrestis	1
Megachile (Pseudocentron) sidalceae	1
Megachile (Sayapis) frugualis	1
Megachile (Sayapis) newberryae	1
Megachile (Sayapis) zapatlana	1
Megachile (Xanthosarus) addenda	1
Megachile (Xanthosarus) agustini	1
Megachile (Xanthosarus) densitarsis	1
Megachile (Xanthosarus) fortis	1
Megachile adempta Cockerell, 1931	1
Megachile alamosana	1
Megachile angularis Mitchell, 1930	1
Megachile anodonta	1
Megachile antiqua	1
Megachile apostolica	1
Megachile armaticeps Cresson, 1869	1
Megachile binotulata Dalla Torre, 1896	1
Megachile boharti	1
Megachile bruneri	1
Megachile bucephala	1
Megachile chlorura	1
Megachile chlorura Cockerell, 1918	1
Megachile clara Mitchell, 1930	1
Megachile cleomis Cockerell, 1900	1
Megachile coelioxoides	1
Megachile coloradensis	1
Megachile coloradensis Mitchell, 1936	1
Megachile dentitarsis	1
Megachile diligens	1
Megachile frigida appalachensis	1
Megachile frugalis frugalis Cresson, 1872	1
Megachile fullawayi	1
Megachile gentilis Cresson, 1899	1
Megachile impartita Mitchell, 1934	1
Megachile ingenua Cresson, 1878	1
Megachile innupta	1
Megachile inscita Mitchell, 1930	1
Megachile inscita?	1
Megachile irritans Smith, 1879	1
Megachile laurita	1
Megachile melanogaster Eversmann, 1852	1
Megachile micheneri	1
Megachile micheneri Mitchell, 1936	1
Megachile mitchelli	1
Megachile montezuma	1
Megachile morio	1
Megachile nelsoni	1
Megachile nigromixta Cockerell, 1919	1
Megachile onobrychids	1
Megachile optiva	1
Megachile pacifica	1
Megachile palmensis	1
Megachile parksi Mitchell, 1936	1
Megachile poeyi	1
Megachile poeyi alleni	1
Megachile pollicaris perexima T. D. A. Cockerell, 1900	1
Megachile prietana?	1
Megachile pruina nigropinguis	1
Megachile pugnatus	1
Megachile rugifrons (Smith, 1854)	1
Megachile semilaurita Mitchell, 1927	1
Megachile sp. 4	1
Megachile spp.	1
Megachile subfortis	1
Megachile sumichrasti Cresson, 1878	1
Megachile timberlakei	1
Megachile timerlakei	1
Megachile toscata	1
Megachile vallorum T. D. A. Cockerell, 1900	1
Megachile viator	1
Megachile wootoni	1
Megachile wyomingensis	1
Megachile wyomingensis Mitchell, 1934	1
Megachile yumensis	1
Megachile zexmeniae	1
Megacina schusteri	1
Megacormus	1
Megacormus gertschi	1
Megacormus segmentatus	1
Megacraspedus	1
Megacyllene angulata (Fabricius, 1775)	1
Megacyllene antennata (White, 1855)	1
Megacyllene antennatus	1
Megacyllene caryae (Gahan, 1908)	1
Megacyllene Casey, 1912	1
Megacyllene decora (Olivier, 1795)	1
Megacyllene decorum	1
Megacyllene robiniae (Forster, 1771)	1
Megacyllene snowi (Casey, 1912)	1
Megaderus bifasciatus	1
Megaderus bifasciatus Dupont, 1836	1
Megadytes (Megadytes) flohri Sharp, 1882	1
Megadytes (Megadytes) fraternus Sharp, 1882	1
Megadytes giganteus	1
Megadytes giganteus (Laporte, 1835)	1
Megahexura fulva (Chamberlin, 1919)	1
Megalagrion amaurodytum amaurodytum	1
Megalagrion hawaiiensis	1
Megalagrion heterogamias	1
Megalagrion leptodemas	1
Megaleuctra	1
Megaleuctra stigmata	1
Megalobrachium poeyi	1
Megalobrachium soriatum	1
Megalocaria fijiensis	1
Megaloceroea	1
Megaloceroea debilis	1
Megaloceroea recticornis (Geoffroy, 1785)	1
Megalodacne heros (Say, 1823)	1
Megalomoidea	1
Megalomus minor	1
Megalomus moestus	1
Megalomus moestus Banks, 1895	1
Megalomyrmex	1
Megalomyrmex (indet)	1
Megalomyrmex drifti	1
Megalomyrmex male01	1
Megalopelma Enderlein, 1911	1
Megalopelma glabana	1
Megalopinus aspericollis	1
Megalopinus bisulcatus	1
Megalopinus cephalotes	1
Megalopinus panamensis	1
Megalopinus robustus	1
Megalopinus thayerinae	1
Megalops pauxillus	1
Megalops pulcherrimus	1
Megalops seriatus	1
Megalopsallus femoralis	1
Megalopsallus latifrons	1
Megalopsallus marmoratus	1
Megalopsallus nigricaput	1
Megalopsallus pallidus	1
Megalopta sp. 1	1
Megalopta sp. 2	1
Megalopyge	1
Megalopyge albicollis	1
Megalopyge opercilaris	1
Megalopyge pyxidifera	1
Megalorchestia californiana Brandt, 1851	1
Megalorhipida leucodactylus	1
Megalorrhipida leucodactylus	1
Megalosternum costatum	1
Megalostomis (Pygidiocarina) pyropyga Lacordaire, 1848	1
Megalostomis Chevrolat in Dejean, 1836	1
Megalostomis mucorea	1
Megalostomis subfasciata	1
Megalostomis subfasciata subfasciata	1
Megalostrata raptor	1
Megalostylus dilaticollis	1
Megalostylus fusiformis	1
Megalostylus SchÃ¶nherr, 1840	1
Megalostylus sturmi	1
Megalostylus tomentosus	1
Megalothrips Uzel, 1895	1
Megalotica aphoristis	1
Megalotica holombra	1
Megalotomus	1
Megalotomus Fieber, 1860	1
Megalotomus spp.	1
Megambonia?	1
Megamelanus dorsalis	1
Megamelus angulatus	1
Megamelus hamatus	1
Megamelus iobatus	1
Megamelus longicornis	1
Megamelus piceus	1
Megamelus proserpina	1
Megamelus recurvatus	1
Megamyrmecion lepidum	1
Megamyrmecion naturalisticum	1
Megamyrmecion nesiotes	1
Megamyrmecion pessimisticum	1
Megamyrmecium asceticum	1
Meganbonia	1
Meganeuropsis	1
Meganeuropsis americana	1
Meganeuropsis permiana	1
Meganisoptera	1
Meganisoptera ?	1
Meganola minor	1
Meganola sp. undet. 1	1
Meganola varia	1
Meganoplium imbelle	1
Meganostoma caesonia	1
Meganostoma eurydice	1
Meganostoma eurydice Aberration fanniae	1
Meganyctiphanes Holt & Tattersall, 1905	1
Meganyctiphanes norvegicus	1
Megapenthes angularis (LeConte, 1866)	1
Megapenthes capella	1
Megapenthes lepidus	1
Megapenthes obtusus	1
Megapenthes rogersi	1
Megapenthes rogersii	1
Megapenthes solitarius	1
Megapenthes stigmosus	1
Megapenthes tartareus (LeConte, 1859)	1
Megapeostus arcaeceps	1
Megapeostus multiplex	1
Megapeostus secundus	1
Megapeostus soui	1
Megaphorus frustra	1
Megaphorus pulchrus (Pritchard, 1935)	1
Megaphorus willistoni	1
Megaphthalma	1
Megaphthalma americana	1
Megaphthalma Becker, 1894	1
Megaphthalma pallida	1
Megaphthalmoides unilineata (Zetterstedt, 1838)	1
Megaphthalmoides unilineatus	1
Megapsyrassa puncticollis (Chemsak & Linsley, 1963)	1
Megarafonus	1
Megarafonus (Megaforonus) ventralis Casey, 1897	1
Megarafonus renfralis	1
Megarcys subtruncata	1
Megarcys subtruncata Hanson, 1942	1
Megarcys wateroni	1
Megarcys watertoni	1
Megarcys yosemite	1
Megarhina flavipes	1
Megarhyssa greenei	1
Megarhyssa greenei Viereck, 1911	1
Megarhyssa icterosticta	1
Megarhyssa macrura (Linnaeus, 1771)	1
Megarthrus altivagans	1
Megarthrus pictus Motschulsky, 1845	1
Megarthrus sinuaticollis	1
Megarthrus sp.2	1
Megarthrus spp.	1
Megas001	1
Megasattus costatus	1
Megasattus erosus	1
Megasecoptera	1
Megasecoptera ?	1
Megaselia (Aphiochaeta) aequalis	1
Megaselia (Aphiochaeta) plebeia	1
Megaselia (Aphiochaeta) quadripunctata	1
Megaselia (Megaselia) bisetulata	1
Megaselia advena	1
Megaselia aequalis	1
Megaselia agarici	1
Megaselia allopyga	1
Megaselia amplicornis	1
Megaselia anomala	1
Megaselia arizonensis	1
Megaselia basispinata	1
Megaselia beckeri	1
Megaselia brevibarba	1
Megaselia brevicauda	1
Megaselia brianbrowni	1
Megaselia brokawi	1
Megaselia brunnipes	1
Megaselia bursata	1
Megaselia camilla	1
Megaselia capillicauda	1
Megaselia carlynensis	1
Megaselia cavifemur	1
Megaselia chaetoneura	1
Megaselia chainensis	1
Megaselia compactipes	1
Megaselia compressa	1
Megaselia crepidata	1
Megaselia cribella	1
Megaselia croceiclava	1
Megaselia curticosta	1
Megaselia curtineura	1
Megaselia difficilis	1
Megaselia eccoptomera	1
Megaselia femoralis	1
Megaselia flava	1
Megaselia halterata	1
Megaselia humeralis	1
Megaselia lucigaster	1
Megaselia lutea	1
Megaselia minuta	1
Megaselia nigra	1
Megaselia pleuralis	1
Megaselia quadripunctata	1
Megaselia robusta	1
Megaselia schwarzi	1
Megaselia scutellaris	1
Megaselia seticauda	1
Megaselia spelunciphila	1
Megaselia sp_1	1
Megaselia sublutea	1
Megaselia subpicta	1
Megaselia tecticauda	1
Megasoma cedrosa Hardy, 1972	1
Megasoma mexicanus Fischer, 1968	1
Megasoma nogueirai Moron, 2005	1
Megasoma occidentalis Bolivar & Pieltain & Jimenez-asua & Martinez, 1963	1
Megasoma pachecoi Cartwright, 1963	1
Megasoma punctulatus Cartwright, 1952	1
Megasoma sleeperi Hardy, 1972	1
Megasoma thersites LeConte, 1861	1
Megaspilus spp.	1
Megasternini	1
Megasternum	1
Megasternum concinnum (Marsham, 1802)	1
Megasternum posticatum (Mannerheim, 1852)	1
Megasternum punctulatum	1
Megastigmus Dalman, 1820	1
Megastigmus physocarpi	1
Megastigmus piceae	1
Megastigmus rafni	1
Megastigmus undetermined	1
Megastilicus formicarius Casey, 1889	1
Megastylus	1
Megastylus annulatus	1
Megastylus caseyi (Ashmead, 1896)	1
Megastylus flavopictus	1
Megastylus impressor	1
Megastylus orbitator	1
Megastylus pectoralis	1
Megastylus similis	1
Megasyrphus laxus	1
Megatherium mirabile	1
Megathopasoma candezei	1
Megathoposoma candezei	1
Megathymus alliae	1
Megathymus baueri	1
Megathymus cofaqui cofaqui	1
Megathymus cofaqui subsp. cofaqui	1
Megathymus coloradensis arizonae	1
Megathymus florencae	1
Megathymus juliae	1
Megathymus streckeri subsp. texanus W. Barnes and McDunnough, 1912	1
Megathymus streckeri texana	1
Megathymus texanus	1
Megathymus ursus deserti	1
Megathymus yuccae subsp. navajo Skinner, 1911	1
Megathymus yuccae yuccae	1
Megatoma (Pseudohadrotoma)	1
Megatoma cylindrica	1
Megatrupes Zunino, 1984	1
Megatypus	1
Megatypus parvus	1
Megatypus schucherti	1
Megaxyela alisonae	1
Megaxyela Ashmead, 1898	1
Megaxyela bicoloripes	1
Megazopherus Casey, 1907	1
Megetra cancellata (Brandt and Erichson, 1832)	1
Megetra cancelleta	1
Megetra vitta	1
Meghyperus Loew, 1850	1
Megilla decepta	1
Megischus arizonicus	1
Megischus bicolor sickmanni Schletterer, 1889	1
Megisphrodus profundus	1
Megisphrodus tlamayaensis	1
Megisthanus floridanus	1
Megisto	1
Megisto cymela cymela	1
Megisto cymela subsp. viola (Maynard, 1891)	1
Megisto cymela viola	1
Megisto HÃ¼bner, 1819	1
Megisto rubricata rubricata	1
Megisto rubricata smithorum	1
Megistocera longipennis (Macquart, 1838)	1
Megistomela Chapuis in Lacordaire, 1874	1
Megistommum splendidus	1
Megistopoda	1
Megistopoda theodori	1
Megistops vandepolli Duvivier	1
Meglonaias gigantea	1
Megninia ginglymura (MÃ©gnin in Robin & MÃ©gnin, 1877)	1
Megobrium edwardsi LeConte, 1873	1
Megokkos Schweitzer & Feldmann, 2000	1
Megonostoma caesonia	1
Megorama viduum	1
Megorchestoidea columbiana	1
Megorismus fletcheri	1
Megouroparsus kislankoi	1
Meibomeus Bridwell, 1946	1
Meibomeus howdeni Kingsolver & Whitehead, 1976	1
Meibomeus musculus	1
Meibomeus ptinoides (Sharp, 1885)	1
Meioneta ?	1
Meioneta alaskensis	1
Meioneta alaskensis cf.	1
Meioneta angulata	1
Meioneta decorata	1
Meioneta fillmorana	1
Meioneta leucophora	1
Meioneta micaria	1
Meioneta mollis	1
Meioneta serrata	1
Meiosquilla Manning, 1968	1
Melacoryphus	1
Melacoryphus nigrinervus	1
Melacoryphus rubrolimbatus	1
Melacoryphus Slater, 1988	1
Melalgus	1
Melaloncha acoma	1
Melaloncha Brues, 1903	1
Melaloncha clavata	1
Melaloncha diffidentia	1
Melaloncha falcata	1
Melaloncha nudibasalis	1
Melaloncha paxilla	1
Melaloncha spatula	1
Melaloncha spicula	1
Melaloncha trita	1
Melamphaes eulepis	1
Melamphaidae	1
Melampsalta calliope	1
Melampus coffeus	1
Melanactes	1
Melanactes densus LeConte, 1853	1
Melanactes morio (Fabricius, 1798)	1
Melanactes piceus (DeGeer, 1774)	1
Melanactes procerus	1
Melanaetus	1
Melanagromyza aeneiventris	1
Melanagromyza angelicae	1
Melanagromyza burgessi	1
Melanagromyza inornata Spencer, 1969	1
Melanagromyza minimoides	1
Melanagromyza proboscidata Spencer, 1986	1
Melanagromyza riparella	1
Melanagromyza salicis	1
Melanagromyza scrophulariae Spencer, 1981	1
Melanagromyza ultima Spencer, 1986	1
Melanagromyza virens	1
Melanagromyza viridis Frost, 1931	1
Melanapamea mixta	1
Melanaspis calura	1
Melanaspis corticosa	1
Melanaspis enceliae	1
Melanaspis mimosae	1
Melanaspis nigropunctata	1
Melanaspis tenax	1
Melanastus acutus	1
Melanastus alter	1
Melanastus Casey, 1907	1
Melanastus fallax	1
Melanastus implicans	1
Melanastus nuperus	1
Melanchroia cephise	1
Melanchroia chephise	1
Melanderia mandibulata Aldrich, 1922	1
Melandrya connectens	1
Melandrya connectens (Newman, 1838)	1
Melandrya labiata Say, 1824	1
Melandryidae ?	1
Melanella thaanumi	1
Melangyna fisherii	1
Melangyna sexguttata	1
Melanichneumon absconditus	1
Melanichneumon disparilis	1
Melanichneumon flavicarina	1
Melanichneumon heiligbrodti	1
Melanichneumon honestus	1
Melanichneumon pluto	1
Melanichneumon spp.	1
Melanichneumon terminalis	1
Melanichneumon Thomson, 1893	1
Melanips alienus Giraud, 1860	1
Melanips opacus	1
Melanips Walker, 1835	1
Melanis	1
Melanis cephise acroleuca	1
Melanis pixe pixe	1
Melanis smithiae	1
Melanocallis	1
Melanocanthon nigricornis (Say, 1823)	1
Melanocanthon punctaticollis	1
Melanochaeta eunota	1
Melanochaeta eunota (Loew, 1872)	1
Melanochaeta kaw	1
Melanochaeta kaw Sabrosky, 1948	1
Melanochroia chephise	1
Melanocoryphus StÃ¥l, 1872	1
Melanodermis	1
Melanolestes morio	1
Melanolestes picipes (Herrich-Schaeffer, 1846)	1
Melanoliarus abacus	1
Melanoliarus difficilis	1
Melanoliarus knullorum	1
Melanoliarus sementinus	1
Melanolophia imitata barbara	1
Melanolophia imperfectaria	1
Melanomada	1
Melanomada nimia	1
Melanomphus niger	1
Melanomya bicolor	1
Melanomya bicolor (Coquillett, 1899)	1
Melanomya obscura	1
Melanomyza gracilipes	1
Melanophila acuminaya	1
Melanophila consputa LeConte, 1857	1
Melanophila handlirschi	1
Melanophila intrusa	1
Melanophila notata (Laporte and Gory, 1837)	1
Melanophila obtusa	1
Melanophila occidentalis Obenberger, 1928	1
Melanophila opaca	1
Melanophila opaca LeConte, 1860	1
Melanophora roralis	1
Melanophrys insolita	1
Melanophthaca	1
Melanophthalma (Cortilena) picta	1
Melanophthalma (Cortilena) picta (LeConte, 1855)	1
Melanophthalma (Cortilena) simplex	1
Melanophthalma (Melanophthalma) americana (Mannerheim, 1844)	1
Melanophthalma (Melanophthalma) villosa (C.C.A. Zimmermann, 1869)	1
Melanophthalma aculifera	1
Melanophthalma alberta	1
Melanophthalma chamaeropis	1
Melanophthalma distinguenda	1
Melanophthalma floridana	1
Melanophthalma pumila	1
Melanophthalma terricula	1
Melanopleurus	1
Melanopleurus belfragei (StÃ¥l, 1874)	1
Melanopleurus bicolor (Herrich-Schaeffer, 1850)	1
Melanopleurus bistriangularis (Say, 1832)	1
Melanopleurus complicatus	1
Melanopleurus perplexus	1
Melanopleurus pyrrhopterus (StÃ¥l, 1874)	1
Melanopleurus pyrrhopterus pyrrhopterus	1
Melanoplus ?glaucipes	1
Melanoplus acidocercus	1
Melanoplus acrophilus	1
Melanoplus adelogyrus	1
Melanoplus alpinus Scudder, S.H., 1897	1
Melanoplus angustipennis impiger	1
Melanoplus beameri	1
Melanoplus borealis monticola Scudder, 1897	1
Melanoplus bouditchi	1
Melanoplus coccineipes	1
Melanoplus decorus	1
Melanoplus devastator conspicuus	1
Melanoplus devastator obscurus	1
Melanoplus differentialis (Thomas, C., 1865)	1
Melanoplus discolor Scudder, 1879	1
Melanoplus dodgei dodgei Thomas	1
Melanoplus dodgei incultus	1
Melanoplus extremus	1
Melanoplus femoratus (Burmeister, 1838)	1
Melanoplus femurrubrum femurrubrum	1
Melanoplus forcipatus	1
Melanoplus franciscantus	1
Melanoplus gladstoni Scudder, S.H., 1897	1
Melanoplus glaucipes (Scudder, 1875)	1
Melanoplus hinei	1
Melanoplus hubbelli	1
Melanoplus huporeus	1
Melanoplus huroni Blatchley, 1879	1
Melanoplus impiger	1
Melanoplus inconspicuous	1
Melanoplus intermedius	1
Melanoplus keeleri keeleri	1
Melanoplus luridus	1
Melanoplus magdalenae	1
Melanoplus marculentus	1
Melanoplus microtatus	1
Melanoplus militaris	1
Melanoplus montanus (Thomas, C., 1873)	1
Melanoplus nanus	1
Melanoplus nigrescens	1
Melanoplus obovatis pennis	1
Melanoplus olivaceous	1
Melanoplus oregonensis oregonensis	1
Melanoplus oregonensis Scudder	1
Melanoplus oreophilus	1
Melanoplus pachycercus	1
Melanoplus pachycereus	1
Melanoplus pennis	1
Melanoplus plebejus Stal, 1878	1
Melanoplus puer (Scudder, S.H., 1878)	1
Melanoplus punctulatus (Scudder, 1863)	1
Melanoplus punctulatus arboreus	1
Melanoplus pygmaeus	1
Melanoplus robustus	1
Melanoplus rusticus rusticus	1
Melanoplus sanguinipes vulturnis	1
Melanoplus scitulus	1
Melanoplus scudderi latus	1
Melanoplus scudderi scudderi Uhler	1
Melanoplus similis	1
Melanoplus siskiyou	1
Melanoplus snowii	1
Melanoplus somesi	1
Melanoplus stonei	1
Melanoplus strumosus	1
Melanoplus stupefactus (Scudder, S.H., 1876)	1
Melanoplus tequestae	1
Melanoplus terminalis	1
Melanoplus texanum	1
Melanoplus texanus Scudder, 1879	1
Melanoplus torridus	1
Melanoplus tribuloides	1
Melanoplus tribulus	1
Melanoplus tunicae Hebard, 1920	1
Cloanthanus hebetus	1
Cloanthanus limbramentus	1
Cloanthanus lineafrons	1
Cloanthanus marginifrons	1
Cloanthanus nitridus	1
Cloanthanus parallelus	1
Cloanthanus parvus var. niger	1
Cloanthanus piperatus	1
Cloanthanus plummeri	1
Cloanthanus quinquenotus	1
Cloanthanus serratus	1
Cloanthanus stonei	1
Cloanthanus subniger	1
Cloanthanus tenuis	1
Cloanthanus tripunctatus	1
Cloanthanus vermiculatus	1
Cloanthanus vinculus	1
Cloe ferruginea Walsh, 1862	1
Cloeodes	1
Cloeodes excogitatus	1
Cloeodes macrolamellus	1
Cloeodes peninsulus	1
Cloeodes waltzi	1
Cloeon cognatum Stephens, 1835	1
Cloeon simplex McDunnough, 1925	1
Cloeon triangulifer McDunnough, 1931	1
Cloeon tubropictum	1
Cloeotus	1
Cloridopsis dubia (H. Milne Edwards, 1837)	1
Clossiana	1
Clossiana alberta Edwards, 1890	1
Clossiana bellona toddi	1
Clossiana chariclea montina	1
Clossiana chariclea rainieri	1
Clossiana epithore chermocki	1
Clossiana eunomia caelestis	1
Clossiana frigga	1
Clossiana selene	1
Clossiana selene myrina	1
Clossiana selene tollandensis	1
Clostera brucei multnoma	1
Clostera inclusa inclusa	1
Clostera nr. paraphora	1
Clostera strigosa Grote, 1882	1
Closterocerus (Achrysocharis) maculata (Delucchi, 1962)	1
Closterocerus cinctipennis Ashmead, 1888	1
Closterocerus culis	1
Closterocerus daginis	1
Closterocerus texanus	1
Closterocerus utahensis	1
Clubiona agrestis	1
Clubiona bufonis	1
Clubiona chippewa	1
Clubiona crassipalpis	1
Clubiona dubia	1
Clubiona kiowa	1
Clubiona kulczinckii	1
Clubiona kulczinskii ?	1
Clubiona kulczynskii Lessert, 1905	1
Clubiona latericia	1
Clubiona latifrons	1
Clubiona lena	1
Clubiona lenta	1
Clubiona levii	1
Clubiona minuta	1
Clubiona mutata Gertsch, 1941	1
Clubiona nicholasi	1
Clubiona obtusa	1
Clubiona odelli	1
Clubiona orinoma	1
Clubiona ornata	1
Clubiona ostentata	1
Clubiona pusilla	1
Clubiona quebecana	1
Clubiona rubra	1
Clubiona tibialis	1
Clubiona transversa	1
Clubiona triloba	1
Clubionoides excepta	1
Clusia occidentalis	1
Clusiidae ?	1
Clusiodes albimanus	1
Clusiodes americanus	1
Clusiodes apiculatus	1
Clusiodes ater	1
Clusiodes melanostoma	1
Clusiodes orbitalis	1
Clusiodes spp.	1
Clusiota impressicollis (Bernhauer, 1907)	1
Cluthia cluthae	1
Cluzobra Edwards, 1940	1
Clydonites laevidoratus	1
Clynichna costata	1
Clypaster florealis	1
Clypastraea amabile	1
Clypastraea fasciata	1
Clypeadon dreisbachi	1
Clypeadon haigi (R. Bohart, 1959)	1
Clypeasterophilus rugatus	1
Clypeasterophilus rugatus (Bouvier, 1917)	1
Clypeoaphis Soliman, 1938	1
Clypeoceras (Pseudaspites) muthianum	1
Clypeoceras hooveri	1
Clytemnestra bipunctata	1
Clytemnestra rostrata	1
Clythra militaris	1
Clythrocerus planus	1
Clythrocerus stimpsoni	1
Clythrocerus stimpsoni Rathbun, 1937	1
Clytoleptus albofasciatus (Castelnau & Gory, 1841)	1
Clytus (Clytus) dimidiaticornis Chevrolat, 1860	1
Clytus agrestis	1
Clytus approximatus	1
Clytus arietis (LinnÃ©, 1758)	1
Clytus canadensis Hopping, 1928	1
Clytus clitellarius (Van Dyke, 1920)	1
Clytus conjunctus	1
Clytus gazelluta	1
Clytus gramineus	1
Clytus horridus	1
Clytus irroratus	1
Clytus lanifer	1
Clytus marginicollis Castelnau & Gory, 1841	1
Clytus mormonus	1
Clytus nitidus	1
Clytus planifrons (LeConte, 1874)	1
Clytus pubescens	1
Clytus vespoides	1
Cnaemidophorus rhododactyla	1
Cnaphalocrocis trapezalis GuenÃ©e, 1854	1
Cnecomymar	1
Cnecomymar Ogloblin, 1963	1
Cnemeplatia	1
Cnemeplatia new	1
Cnemida aterrima	1
Cnemidactis macroadambulacralatas ?	1
Cnemidophorus	1
Cnemidotus callosus	1
Cnemidotus edentulus	1
Cnemidotus muticus	1
Cnemidotus pedunculatus	1
Cnemidotus simplex	1
Cnemodinus	1
Cnemodinus testaceus (George Henry Horn, 1870)	1
Cnemodon intermedia	1
Cnemodus mavortius (Say, 1832)	1
Cnemogonus LeConte, 1876	1
Cnemogonus lecontei	1
Cnemonyx glabratus	1
Cnemonyx nigrellus	1
Cnemonyx recavus	1
Cnemotrupes blackburni (Fabricius, 1781)	1
Cnemotrupes Jekel, 1866	1
Cnemotrupes semiopacus (Jekel, 1865)	1
Cnephaliodes Brauer & Bergenstamm, 1891	1
Cnephasia	1
Cnephasia genitalana Pierce & Metcalfe, 1915	1
Cnephasia longana	1
Cnephia abditoides	1
Cnephia notata	1
Cnesinus aquihuai	1
Cnestus mutilatus	1
Cnides	1
Cnodacophora	1
Cnodacophora subarctica	1
Cnodacophora subarctica Merritt & Peterson, 1976	1
Cnodocentron yavapai	1
Cnopus Champion, 1893	1
Coarazuphium whiteheadi	1
Cobacella	1
Cobalos franciscanus	1
Cobalus HÃ¼bner, 1819	1
Cobanus flavens	1
Cobanus unicolor	1
Cobanus unicolor ?	1
Cobubatha	1
Cobucatha albiciliatus	1
Cobucatha antonita	1
Cobucatha dividua	1
Coccidencyrtus ensifer	1
Coccidencyrtus infuscatus	1
Coccidencyrtus ochraceipes	1
Coccidophilus atronitens (Casey, 1899)	1
Coccidophilus marginata	1
Coccidula lepida LeConte, 1852	1
Coccidula spp.	1
Coccinella alta	1
Coccinella alta Brown, 1962	1
Coccinella barda	1
Coccinella difficilis	1
Coccinella fulgida	1
Coccinella hieroglyphica ?	1
Coccinella hieroglyphica kirbyi Crotch, 1874	1
Coccinella johnsoni Casey, 1908	1
Coccinella lacustris	1
Coccinella melanopleura	1
Coccinella prolongata	1
Coccinella repanda	1
Coccinella sanguinea	1
Coccinella spp.	1
Coccinella subversa	1
Coccinella transversoguttata Faldermann, 1835	1
Coccinella transversoguttata richardsoni W. Brown, 1962	1
Coccinella venusta	1
Coccinellinae	1
Coccobaphes	1
Coccobaphes frontifer (Walker, 1873)	1
Coccobius	1
Coccoideae	1
Coccophagus atratus	1
Coccophagus basalis	1
Coccophagus brasiliensis	1
Coccophagus caridei	1
Coccophagus lycimmia	1
Coccophagus quaestor	1
Coccophagus redini	1
Coccophagus saintebeauvei	1
Coccophagus tibialis	1
Coccophagus Westwood, 1833	1
Coccophagus youngi	1
Coccopsis marginata Meijere, 1901	1
Coccopsis Meijere, 1901	1
Coccotorus scutellaris (LeConte, 1858)	1
Coccotrypes cyperi	1
Coccus formicarii	1
Coccus mangiferae	1
Coccygidium (Zelomorpha) arizonense	1
Coccygidium Saussure in Grandidier, 1890	1
Coccygidium spp.	1
Coccygidium transcuspicum	1
Coccygomimus aequalis	1
Coccygomimus marginellus	1
Coccygomimus sp.A	1
Cochilcopa lubrica	1
Cochiomyia macelloria	1
Cochisea	1
Cochisea barnesi	1
Cochisea curva	1
Cochisea paula	1
Cochisea recisa	1
Cochisea unicoloris	1
Cochlembolus formicarius	1
Cochliomyia	1
Cochliomyia hominivorax	1
Cochliomyia hominivorax Coquerel, 1858	1
Cochliomyia Townsend, 1915	1
Cochliopsyche ocosingua	1
Cochliopsyche vazquezae	1
Cochlodinella poeyana	1
Cochlorhinus atratus	1
Cochlorhinus ziczac	1
Cochylis	1
Cochylis aurorana	1
Cochylis bucera	1
Cochylis campicolana	1
Cochylis discana	1
Cochylis dubitana HÃ¼bner, 1796	1
Cochylis eureta Razowski, 1984	1
Cochylis hoffnamana/marloffiana	1
Cochylis hospes	1
Cochylis nana	1
Cochylis nana Haworth, 1811	1
Cochylis parallelana	1
Cochylis pimana	1
Cochylis ringsi	1
Cochylis temerana	1
Cococoryphe baileyi	1
Cocytius antaeus Drury, 1773	1
Codakia orbicularis	1
Codakia thaanumi	1
Codatractus alcaeus	1
Codatractus alcaeus alcaeus	1
Codatractus bryaxis	1
Codatractus bryaxis Hewitson, 1867	1
Codatractus bryxus	1
Codatractus melon	1
Coderus obsoletus	1
Coderus texanus	1
Codiulus	1
Codonites gracilis	1
Codophila	1
Coea acheronta Fabricius, 1775	1
Coecobrya tenebricosa	1
Coelambus compar Fall, 1919	1
Coelambus falli Wallis, 1924	1
Coelambus marginipennis	1
Coelambus nubilus	1
Coelambus princeps	1
Coeletes lineatus	1
Coelichneumon	1
Coelichneumon alvarado	1
Coelichneumon ater	1
Coelichneumon azotus (Cresson, 1864)	1
Coelichneumon barnstoni	1
Coelichneumon jejunus (Cresson, 1864)	1
Coelichneumon maurus	1
Coelichneumon maurus (Cresson, 1864)	1
Coelichneumon navas	1
Coelichneumon neocretatus	1
Coelichneumon orizabensis	1
Coelichneumon pectoralis	1
Coelichneumon pepticus	1
Coelichneumon pervagus	1
Coelichneumon quadraticeps	1
Coelichneumon sassacus	1
Coelichneumon spp.	1
